cluster_id	cluster_length	gcf_id	gcf_representative	nucleotide_representative	fragment_representative	filename
HpGP-CHN-009_cluster_2	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SGP-012_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-FRA-014_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-SPA-313_cluster_1	HpGP-SPA-313_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-KGZ-009_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-CHN-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-KOR-025_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-KOR-032_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-MAL-002_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-KOR-035_cluster_2	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SGP-012_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-MMR-005_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-BGR-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-RUS-001_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-MAL-002_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SWE-034_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-TWN-005_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-CHI-208_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-VNM-001_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-VNM-004_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-VNM-008_cluster_1	4193	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-CHI-208_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CHN-008_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-FRA-018_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-BGR-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-IDN-010_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SWT-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-IDN-011_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-KOR-009_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-JAP-112_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-KOR-112_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SGP-012_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-LIT-029_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-POL-007_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SWT-007_cluster_1	4194	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ISL-006_cluster_1	4195	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-JAP-002_cluster_1	4195	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-NPL-011_cluster_1	4195	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-BGR-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ITA-006_cluster_1	4209	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-SPA-313_cluster_1	HpGP-SPA-313_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ISL-010_cluster_1	4219	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-JAP-010_cluster_1	4219	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SGP-012_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CHI-018_cluster_1	4220	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ARG-001_cluster_1	4221	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-IDN-009_cluster_1	4221	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-LAT-014_cluster_1	4221	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-MMR-012_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-TWN-019_cluster_1	4221	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ITA-023_cluster_1	4222	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SGP-012_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-JAP-103_cluster_1	4222	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-MMR-001_cluster_1	4222	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-MAL-002_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PER-011_cluster_1	4222	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SWE-024_cluster_1	4222	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CHI-125_cluster_1	4223	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-PER-111_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-MAL-010_cluster_1	4223	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-NPL-004_cluster_1	4223	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-IND-010_cluster_1	4224	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-MAL-016_cluster_1	4224	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-MAL-019_cluster_1	4224	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-NPL-003_cluster_1	4224	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-POL-002_cluster_1	4224	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SWE-018_cluster_1	4224	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SWE-021_cluster_1	4224	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ISL-004_cluster_1	4226	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-GTM-004_cluster_1	4227	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SWE-019_cluster_1	4227	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-BGD-008_cluster_1	4228	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PER-105_cluster_1	4228	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ZAF-009_cluster_1	4228	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-POR-114_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ZAF-010_cluster_1	4228	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CHI-122_cluster_1	4229	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-CAN-025_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ITA-020_cluster_1	4229	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SWT-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-USA-303_cluster_1	4229	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-BRA-004_cluster_1	4230	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SWT-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CAN-012_cluster_1	4230	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-GER-005_cluster_1	4230	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SPA-017_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-DOM-007_cluster_1	4231	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-DOM-011_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ISR-009_cluster_1	4231	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-SPA-206_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-LIT-028_cluster_1	4231	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-PER-140_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-USA-304_cluster_1	4231	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-DOM-011_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-USA-428_cluster_1	4231	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-DOM-011_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ALG-002_cluster_1	4232	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ALG-009_cluster_1	4232	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-008_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-DOM-005_cluster_1	4232	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-002_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-JOR-003_cluster_1	4232	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SPA-017_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SPA-013_cluster_1	4232	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-USA-104_cluster_1	4232	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CAN-002_cluster_1	4233	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-CAN-004_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CAN-004_cluster_1	4233	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-CAN-004_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-JOR-007_cluster_1	4233	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-FRA-015_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-POR-010_cluster_1	4233	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SPA-011_cluster_1	4233	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-ITA-003_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SPA-107_cluster_1	4233	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-LAT-025_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-USA-001_cluster_1	4233	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SWT-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-BGD-005_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SPA-017_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-BGD-009_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SPA-017_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-CRI-002_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ITA-013_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-LIT-026_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-GER-001_cluster_1	HpGP-CAN-022_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PER-020_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PER-104_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SPA-017_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PER-113_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-DOM-011_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-POR-002_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-POR-114_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SPA-004_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SPA-202_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-DOM-011_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SPA-325_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-USA-302_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COL-119_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-ZAF-011_cluster_1	4234	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-BRA-014_cluster_1	4235	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-COL-308_cluster_1	4235	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SWT-006_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-GMB-008_cluster_1	4235	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-COG-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-NGA-019_cluster_1	4235	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-005_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PER-021_cluster_1	4235	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-JOR-008_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-PER-136_cluster_1	4235	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-ITA-003_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
HpGP-SPA-020_cluster_1	4235	GCF0000956	HpGP-SPA-313_cluster_1	HpGP-JOR-005_cluster_1	HpGP-SPA-807_cluster_1	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
